,followers_count,in_reply_to_screen_name,created_at,text,likes,location,author,_id,retweet_count,type
752,838,N/A,2020-03-04 23:47:36,"b'RT @TchoumiNjike: #Cameroun government murdered Mallam Danjuma, the person who informed the @UN and @hrw on the Ngarbuh massacre by state m\xe2\x80\xa6'",0,USA,DanielNdofor,1235351217125183489,53,Retweet
753,838,N/A,2020-03-04 23:46:16,"b'RT @pabiedu1: Today, Feb. 28, 2020, we the #SouthernCameroonians in #LosAngeles observed our National Day of Mourning at @RepKarenBass offi\xe2\x80\xa6'",0,USA,DanielNdofor,1235350880402247680,78,Retweet
754,838,N/A,2020-03-04 23:45:39,b'RT @innochia: For how much longer do we endure the mayhem from the beastial regime of #genocidairePaulBiya? For those who think they are ex\xe2\x80\xa6',0,USA,DanielNdofor,1235350727666606080,44,Retweet
755,204,N/A,2020-03-04 23:45:22,b'RT @ilariallegro: #Cameroon Reiterating that the info reported by @CRTV_web about @hrw putting down its report on #Ngarbuh is fake. Our rep\xe2\x80\xa6',0,,NelsonKome,1235350655839150080,225,Retweet
756,800,N/A,2020-03-04 23:42:59,"b'RT @newhumanitarian: Government forces and an ethnic Fulani militia are to blame for a massacre last month in Cameroon\xe2\x80\x99s Northwest region,\xe2\x80\xa6'",0,,AmbazoniaM,1235350054946385920,8,Retweet
757,838,N/A,2020-03-04 23:41:28,b'RT @Mickey23593341: Just after The masacres in Ngarbuh  by #BIRs loyal to @PR_Paul_BIYA Babanki was next @EmmanuelMacron @FoxNews @USEmbYao\xe2\x80\xa6',0,USA,DanielNdofor,1235349674913038336,38,Retweet
758,838,N/A,2020-03-04 23:38:37,"b'RT @sabastianyuven: Just before investigations finalize on the Ngarbuh massacre of 2/14/20 in #SouthernCameroons, @PR_Paul_BIYA &amp; his terro\xe2\x80\xa6'",0,USA,DanielNdofor,1235348957989130247,32,Retweet
759,838,N/A,2020-03-04 23:38:30,b'RT @CMRNewsAgency: #Cameroon The government claims to have arrested 9 soldiers over Ngarbuh massacre according to Guardian Post but these a\xe2\x80\xa6',0,USA,DanielNdofor,1235348928352186368,66,Retweet
760,838,N/A,2020-03-04 23:36:23,"b""RT @apeterbruce: .@EmmanuelMacron @Sebastien_Nadot @hrw\nMerci d'avoir exprim\xc3\xa9 vos pr\xc3\xa9occupations concernant le massacre \xc3\xa0 #Ngarbuh par les\xe2\x80\xa6""",0,USA,DanielNdofor,1235348392676651010,48,Retweet
761,838,N/A,2020-03-04 23:33:57,b'RT @AtangaCelest: Is this paper fake or did LRC just confess they slaughtered 48 people including 14 babies in #NGARBUH? AFTER denying that\xe2\x80\xa6',0,USA,DanielNdofor,1235347783718141954,2,Retweet
762,838,N/A,2020-03-04 23:32:59,"b'RT @Aleehvictoria: Now confirmed that MALLAM DANKUMA who alerted the WORLD about Ngarbuh Massacre has been killed by Biya\xe2\x80\x99s forces, his mut\xe2\x80\xa6'",0,USA,DanielNdofor,1235347540649938944,19,Retweet
763,838,N/A,2020-03-04 23:32:26,b'RT @AtangaCelest: If you believe the @PR_Paul_BIYA junta has arrested her military men who simply executed her order in #Ngarbuh like every\xe2\x80\xa6',0,USA,DanielNdofor,1235347401315168257,2,Retweet
764,838,N/A,2020-03-04 23:31:30,"b""RT @Michel61B: Il n'y a que la Division de la S\xc3\xa9curit\xc3\xa9 Militaire (SEMIL) du criminel et mythomane Emile Bamkoui pour pondre des mensonges d\xe2\x80\xa6""",0,USA,DanielNdofor,1235347164131360769,13,Retweet
765,838,N/A,2020-03-04 23:31:23,"b'RT @ChrisFomunyoh: As if the Valentine\xe2\x80\x99s Day massacre in #Ngarbuh wasn\xe2\x80\x99t heartbreaking enough, #Babanki followed, &amp; the denials, threats &amp;\xe2\x80\xa6'",0,USA,DanielNdofor,1235347134377078786,46,Retweet
766,838,N/A,2020-03-04 23:30:44,"b'RT @innochia: Allegations that #genocidaireBiya has ordered the ""arrest"" of 9 soldiers w/ regards to Valentine\'s Day Massacres in Ngarbuh a\xe2\x80\xa6'",0,USA,DanielNdofor,1235346970622988290,14,Retweet
767,838,N/A,2020-03-04 23:30:13,"b'RT @SenatorPenn: #Cameroun has rejected any claims that her army murdered 22 people in  #Ngarbuh on Feb 14,2020.She even indicted @hrw for\xe2\x80\xa6'",0,USA,DanielNdofor,1235346841451073550,58,Retweet
768,838,N/A,2020-03-04 23:29:49,b'RT @DFombat: [02/03 21:44] +237: Cameroun is really a comedy country. I pity those who belong to the God forsaken shit. They claim to arres\xe2\x80\xa6',0,USA,DanielNdofor,1235346743644041220,39,Retweet
769,195,N/A,2020-03-04 23:29:31,"b'RT @JohnMatute7: @MatAtugon @AsstSecStateAF @AsstSecStateAF ,Sir, it is better to live in poverty but happy than live in a house filled wit\xe2\x80\xa6'",0,,ndi_nji,1235346665629941762,4,Retweet
770,5,N/A,2020-03-04 23:27:35,b'RT @Mimimefo237: Cameroon: Government says it has arrested 9 soldiers involved in the Ngarbuh massacre.\n\nThe same government denied respons\xe2\x80\xa6',0,"Stockholm, Suède",flyguy09390893,1235346178872619009,220,Retweet
771,221,N/A,2020-03-04 23:20:20,b'RT @Sebastien_Nadot: #Cameroun: l\xe2\x80\x99enqu\xc3\xaate ind\xc3\xa9pendante sur le massacre de #Ngarbuh est n\xc3\xa9cessaire mais ne suffit pas. Une enqu\xc3\xaate #ONU sur\xe2\x80\xa6',0,"Dallas, TX",himissions,1235344354992107520,302,Retweet
772,2087,N/A,2020-03-04 23:19:08,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,United Kingdom,MengnjoPaulette,1235344051840471040,37,Retweet
773,12754,N/A,2020-03-04 23:19:00,b'Camerbe - CAMEROUN :: Drame de Ngarbuh : Deux colonels dans le collimateur :: CAMEROON https://t.co/DVtzuAqhrC https://t.co/jJwukngS08',0,France,Afropages,1235344018877435904,0,Tweet
774,309,N/A,2020-03-04 23:16:28,b'RT @ilariallegro: #Cameroon Reiterating that the info reported by @CRTV_web about @hrw putting down its report on #Ngarbuh is fake. Our rep\xe2\x80\xa6',0,"Tokyo-to, Japan",allafuhh,1235343381687087105,225,Retweet
775,301,N/A,2020-03-04 23:11:47,"b'RT @Capo4Daniel: THE WAR CRIMES OF THE CAMEROUN GOVERNMENT EXPOSED,As the government of Cameroon exposes itself as the butcher of innocent\xe2\x80\xa6'",0,,AsekTimba,1235342202898874369,7,Retweet
776,911,N/A,2020-03-04 23:11:06,b'RT @Capo4Daniel: The military personnel responsible for the Ngarbuh massacre and the accompanying cameroun government militias are all free\xe2\x80\xa6',0,,franjoe51,1235342029963620356,7,Retweet
777,911,N/A,2020-03-04 23:10:50,b'RT @vincentkushine: Crtv web says @hrw has withdrawn their recent report on the #Ngarbuh massacre by #Cameroon Soldiers from their website.\xe2\x80\xa6',0,,franjoe51,1235341963471314947,10,Retweet
778,911,N/A,2020-03-04 23:10:11,b'RT @innochia: For how much longer do we endure the mayhem from the beastial regime of #genocidairePaulBiya? For those who think they are ex\xe2\x80\xa6',0,,franjoe51,1235341801545961472,44,Retweet
779,911,N/A,2020-03-04 23:09:19,"b'RT @SenatorPenn: #Cameroun has rejected any claims that her army murdered 22 people in  #Ngarbuh on Feb 14,2020.She even indicted @hrw for\xe2\x80\xa6'",0,,franjoe51,1235341581970026508,58,Retweet
780,911,N/A,2020-03-04 23:09:16,"b'RT @Capo4Daniel: THE WAR CRIMES OF THE CAMEROUN GOVERNMENT EXPOSED,As the government of Cameroon exposes itself as the butcher of innocent\xe2\x80\xa6'",0,,franjoe51,1235341569030598657,7,Retweet
781,911,N/A,2020-03-04 23:08:56,b'RT @billyb2009: Another good piece! \n#Cameroon #AnglophoneCrisis #Ngarbuh',0,,franjoe51,1235341486293766144,26,Retweet
782,911,N/A,2020-03-04 23:08:34,b'RT @martinayaba: How an \xe2\x80\x98execution-style\xe2\x80\x99 massacre unfolded in Cameroon: https://t.co/Eud4XVfujs (@newhumanitarian) \n#The evil and bloody h\xe2\x80\xa6',0,,franjoe51,1235341395428282369,3,Retweet
783,911,N/A,2020-03-04 23:08:21,b'RT @newhumanitarian: TNH was on the ground shortly after one of the worst massacres in Cameroon\xe2\x80\x99s anglophone war. Here\xe2\x80\x99s what we found.\nhtt\xe2\x80\xa6',0,,franjoe51,1235341339212099585,18,Retweet
784,911,N/A,2020-03-04 23:08:14,"b'RT @Smith_JeffreyT: #Cameroon\n\n""It is highly suspicious that in almost all incidents, the vast majority of cases are deaths rather than inj\xe2\x80\xa6'",0,,franjoe51,1235341311928135680,30,Retweet
785,911,N/A,2020-03-04 23:08:09,b'RT @ilariallegro: #Cameroon Reiterating that the info reported by @CRTV_web about @hrw putting down its report on #Ngarbuh is fake. Our rep\xe2\x80\xa6',0,,franjoe51,1235341287886327809,225,Retweet
786,911,N/A,2020-03-04 23:06:59,"b'RT @lilywaibel: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villages th\xe2\x80\xa6'",0,,franjoe51,1235340997137137666,35,Retweet
787,911,N/A,2020-03-04 23:06:49,b'RT @Efi_8Efi: Cameroon is deliberately carrying out a genocide in Southern Cameroons. \n\nHow an \xe2\x80\x98execution-style\xe2\x80\x99 massacre unfolded in Camer\xe2\x80\xa6',0,,franjoe51,1235340951805100032,13,Retweet
788,195,N/A,2020-03-04 23:04:49,b'RT @Ambazoniagenoc1: post-ngarbuh massacre: Four-month baby Drenched in blood of murdered mother. (video). how the babanki massacre\xc2\xa0unfolde\xe2\x80\xa6',0,,ndi_nji,1235340450229297152,6,Retweet
789,195,N/A,2020-03-04 23:03:11,"b'RT @Ambazoniagenoc1: Amb. Tibor Nagy: ""Biya can\'t win this war"". can he win the genocide? +52 Killed post-Ngarbuh. https://t.co/lbe8MpmWTc\xe2\x80\xa6'",0,,ndi_nji,1235340037966962690,3,Retweet
790,25407,N/A,2020-03-04 23:03:09,b'CAMEROUN :: Drame de Ngarbuh : Deux colonels dans le collimateur :: CAMEROON: https://t.co/ANfBN2h6Ca #ngarbuh\xe2\x80\xa6 https://t.co/wJcBhjHVRz',1,,camerbe,1235340029469372416,0,Tweet
791,195,N/A,2020-03-04 22:58:55,"b'RT @ChrisFomunyoh: As if the Valentine\xe2\x80\x99s Day massacre in #Ngarbuh wasn\xe2\x80\x99t heartbreaking enough, #Babanki followed, &amp; the denials, threats &amp;\xe2\x80\xa6'",0,,ndi_nji,1235338966708236290,46,Retweet
792,19,N/A,2020-03-04 22:52:45,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,SammyBr52202702,1235337411611234305,37,Retweet
793,43,N/A,2020-03-04 22:49:24,b'RT @Mimimefo237: Cameroon: Government says it has arrested 9 soldiers involved in the Ngarbuh massacre.\n\nThe same government denied respons\xe2\x80\xa6',0,,Malawah1,1235336569722228743,220,Retweet
794,45,N/A,2020-03-04 22:42:47,b'Atanga Nji Paul and the so colonial gorvenor of the Northwest region of Cameroon in (AMBAZONIA)are staging yet anot\xe2\x80\xa6 https://t.co/rwS0tOll08',0,"Maryland, USA",fban_nkolo,1235334906886213633,0,Tweet
795,43,N/A,2020-03-04 22:37:23,b'RT @yerijuls: We have just gotten reliable information that Malam Danjuma who granted interview to the UN on the massacre in Ngarbuh has be\xe2\x80\xa6',0,,Malawah1,1235333546476216320,52,Retweet
796,43,N/A,2020-03-04 22:37:23,"b'RT @lilywaibel: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villages th\xe2\x80\xa6'",0,,Malawah1,1235333545356414982,35,Retweet
797,12,BenJeannerod,2020-03-04 22:29:22,"b""@BenJeannerod Donc selon votre raisonnement c'est une preuve l\xc3\xa0-bas ? C'est \xc3\xa7a ce que vous jugez de fiable et que v\xe2\x80\xa6 https://t.co/SCbJVrpvbh""",0,Cameroun,Bjdealcom1,1235331528546226179,0,Reply
798,13397,N/A,2020-03-04 22:16:58,b'RT @West_Hypocrisy: @SenatorCardin  @POTUS @BernieSanders @ewarren  @JoeBiden \n@ChrisVanHollen  @SenatorDurbin @SenMarkey @ChrisCoons @SenA\xe2\x80\xa6',0,"California, USA",gdshaver16,1235328408906797057,3,Retweet
799,911,N/A,2020-03-04 22:15:05,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,franjoe51,1235327936313647104,37,Retweet
800,192,N/A,2020-03-04 22:15:02,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,Hong Kong,bringbackthem,1235327919905476608,37,Retweet
801,71,N/A,2020-03-04 22:14:40,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,BarikiBariki3,1235327827509153795,37,Retweet
802,445,N/A,2020-03-04 22:11:54,b'RT @AgborNkonghoF: How an \xe2\x80\x98execution-style\xe2\x80\x99 massacre unfolded in Cameroon: https://t.co/IfLnymw3Ag (@newhumanitarian)',0,Cameroon,AmparasKing,1235327132257136640,34,Retweet
803,445,N/A,2020-03-04 22:11:01,"b'RT @judithnwana: Incident on Feb 14 in Ngarbuh Village, NW #Cameroon, left 24 killed, most women &amp; children. Only 1 of several incidences o\xe2\x80\xa6'",0,Cameroon,AmparasKing,1235326911456346112,29,Retweet
804,423,N/A,2020-03-04 22:06:18,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,stavykilo,1235325724027953154,37,Retweet
805,445,N/A,2020-03-04 22:03:58,"b'RT @SAdamsR2P: The more facts that emerge, the more the #Ngarbuh massacre looks like a premeditated operation to punish, purge and kill the\xe2\x80\xa6'",0,Cameroon,AmparasKing,1235325134757650432,80,Retweet
806,445,N/A,2020-03-04 22:02:26,"b'RT @lilywaibel: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villages th\xe2\x80\xa6'",0,Cameroon,AmparasKing,1235324752413286400,35,Retweet
807,15,N/A,2020-03-04 22:01:22,b'RT @fomslyw: @SenatorPenn @hrw @UN @Sebastien_Nadot @Vivalex8 @EmmanuelFreuden @linusunah @RepKarenBass @DrJoyceAsh @KarenPierceUN @Reuters\xe2\x80\xa6',0,,andybes54844954,1235324480446222336,3,Retweet
808,15,N/A,2020-03-04 22:01:17,"b'RT @SenatorPenn: #Cameroun has rejected any claims that her army murdered 22 people in  #Ngarbuh on Feb 14,2020.She even indicted @hrw for\xe2\x80\xa6'",0,,andybes54844954,1235324460347142144,58,Retweet
809,176,N/A,2020-03-04 21:59:38,b'RT @ilariallegro: #Cameroon Reiterating that the info reported by @CRTV_web about @hrw putting down its report on #Ngarbuh is fake. Our rep\xe2\x80\xa6',0,South Africa / Cape Town,EkomeShonshin,1235324047547863046,225,Retweet
810,235,N/A,2020-03-04 21:57:28,"b'RT @Mimimefo237: After Ngarbuh drama, government denies killing civilians in Small Babanki attack.\n\nGovernment in its usual manner of self\xe2\x80\xa6'",0,"Greenwich, London",Lovert53606288,1235323502426755073,47,Retweet
811,235,N/A,2020-03-04 21:57:04,"b'RT @SAdamsR2P: The more facts that emerge, the more the #Ngarbuh massacre looks like a premeditated operation to punish, purge and kill the\xe2\x80\xa6'",0,"Greenwich, London",Lovert53606288,1235323400886857728,80,Retweet
812,235,N/A,2020-03-04 21:56:11,"b'RT @SenatorPenn: #Cameroun has rejected any claims that her army murdered 22 people in  #Ngarbuh on Feb 14,2020.She even indicted @hrw for\xe2\x80\xa6'",0,"Greenwich, London",Lovert53606288,1235323177582161921,58,Retweet
813,7,N/A,2020-03-04 21:53:25,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,Ndiprosen,1235322483345154051,37,Retweet
814,189,N/A,2020-03-04 21:51:23,b'RT @DabneyYerima: \xf0\x9f\x87\xa8\xf0\x9f\x87\xb2 committed crimes against humanity in Ngarbuh. #UN has shown incompetency as France acts as Umbrella to cover \xf0\x9f\x87\xa8\xf0\x9f\x87\xb2crimes\xe2\x80\xa6',0,Bamenda,NiniMoks,1235321969949790208,43,Retweet
815,301,N/A,2020-03-04 21:48:43,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,AsekTimba,1235321298940809222,37,Retweet
816,1085,N/A,2020-03-04 21:45:20,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,United States,Vy_mbanwie,1235320448331718658,37,Retweet
817,226,N/A,2020-03-04 21:45:13,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,EvaristusAjefu,1235320420020236290,37,Retweet
818,13,N/A,2020-03-04 21:44:28,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,mankahneh,1235320229892419585,37,Retweet
819,331,N/A,2020-03-04 21:42:57,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,Mirabellentoh,1235319848634372100,37,Retweet
820,46,N/A,2020-03-04 21:41:15,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,donPasho1,1235319420333051909,37,Retweet
821,14068,N/A,2020-03-04 21:38:47,"b""That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving\xe2\x80\xa6 https://t.co/gkJKFxDpbV""",23,Belgium,MarkBareta,1235318800473632770,37,Tweet
822,507,N/A,2020-03-04 21:37:49,"b'RT @ChrisFomunyoh: As if the Valentine\xe2\x80\x99s Day massacre in #Ngarbuh wasn\xe2\x80\x99t heartbreaking enough, #Babanki followed, &amp; the denials, threats &amp;\xe2\x80\xa6'",0,Globe Trotter,AwesomeYnnocent,1235318556763488262,46,Retweet
823,20,N/A,2020-03-04 21:35:49,b'RT @fonye_banadzem: @hrw Why should world leaders keep watch while the #Biyaregime after the genocidal act in #Ngarbuh hold basically all t\xe2\x80\xa6',0,,benedicta_i,1235318054101413891,28,Retweet
824,20,N/A,2020-03-04 21:35:03,b'RT @CNkamngo: @minister_sylva @commonwealthsec @realDonaldTrump @antonioguterres @ScottMorrisonMP @AsstSecStateAF @RepKarenBass @BBCWorld @\xe2\x80\xa6',0,,benedicta_i,1235317861587062786,8,Retweet
825,20,N/A,2020-03-04 21:34:55,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,,benedicta_i,1235317825608257538,70,Retweet
826,911,N/A,2020-03-04 21:34:20,b'RT @DabneyYerima: \xf0\x9f\x87\xa8\xf0\x9f\x87\xb2 committed crimes against humanity in Ngarbuh. #UN has shown incompetency as France acts as Umbrella to cover \xf0\x9f\x87\xa8\xf0\x9f\x87\xb2crimes\xe2\x80\xa6',0,,franjoe51,1235317679340359686,43,Retweet
827,911,N/A,2020-03-04 21:33:29,"b'RT @MarkBareta: #Cameroon is doing everything possible to hide evidences against #NgarbuhMassacre. Today, a military squad marched into #Ng\xe2\x80\xa6'",0,,franjoe51,1235317465024008192,64,Retweet
828,911,N/A,2020-03-04 21:33:17,"b'RT @apeterbruce: After #Ngarbuh on @VDAY, its now #Babanki on #LeapYearDay.\nWhen shall the @USgov evoke the Elie Wiesel Genocide and Atroci\xe2\x80\xa6'",0,,franjoe51,1235317416399441920,61,Retweet
829,20,N/A,2020-03-04 21:32:42,"b'RT @CNkamngo: @sabastianyuven @USAmbUN @AsstSecStateAF Mallam Danjuma alias DG, who granted an interview to the UN humanitarian persons abo\xe2\x80\xa6'",0,,benedicta_i,1235317269145808897,2,Retweet
830,911,N/A,2020-03-04 21:32:29,"b""RT @DavidMakongo: Ask UN SG to correct himslef. Its HUMAN BEINGS under attack not HUMAN RIGHT'S. How can he state that HUMAN RIGHTS are und\xe2\x80\xa6""",0,,franjoe51,1235317213839667212,68,Retweet
831,911,N/A,2020-03-04 21:32:09,b'RT @LumSSN: @Sebastien_Nadot @tehameditions @CIRLAV1 @RFI @TV5MONDEAfrique @France24_en @FRauCameroun @ONUinfo @FC_actu @pierrehaski @Emman\xe2\x80\xa6',0,,franjoe51,1235317128535977986,3,Retweet
832,7208,N/A,2020-03-04 21:31:31,b'RT @ilariallegro: #Cameroon Reiterating that the info reported by @CRTV_web about @hrw putting down its report on #Ngarbuh is fake. Our rep\xe2\x80\xa6',0,"Hå, Norge",benakabogu,1235316971903864843,225,Retweet
833,911,N/A,2020-03-04 21:31:29,b'RT @lilyambas: @Latitude90 Asking the perpetrator to investigate his own crime is emboldening the perpetrator to keep on committing same cr\xe2\x80\xa6',0,,franjoe51,1235316960034000901,7,Retweet
